,Product_Name,Product_Description,Size,Milk,Product_Ingredients,Energy (kJ)_per 100g/ml,Energy (kJ)_In-Store ,Energy (kJ)_Take-Out ,Energy (kcal)_per 100g/ml,Energy (kcal)_In-Store ,Energy (kcal)_Take-Out ,Fat (g)_per 100g/ml,Fat (g)_In-Store ,Fat (g)_Take-Out ,of which is saturates (g)_per 100g/ml,of which is saturates (g)_In-Store ,of which is saturates (g)_Take-Out ,Carbohydrate (g)_per 100g/ml,Carbohydrate (g)_In-Store ,Carbohydrate (g)_Take-Out ,of which is sugars (g)_per 100g/ml,of which is sugars (g)_In-Store ,of which is sugars (g)_Take-Out ,Protein (g)_per 100g/ml,Protein (g)_In-Store ,Protein (g)_Take-Out ,Salt (g)_per 100g/ml,Salt (g)_In-Store ,Salt (g)_Take-Out ,ServingSize_In_Store,ServingSize_Take_Out,Soya Products,Egg Products,Milk Products,Fish Products,Crustacean Products,Mollusc Products,Sulphite Products,Sesame Products,Celery Products,Mustard Products,Peanut Products,Lupin Products,Tree Nuts Products,Tree Nut Source (if present),Wheat Products,Rye Products,Barley Products,Oat Products
241,Iced Espresso Macchiato ,N/A,Doppio,Coconut,N/A,102,137,,25,34,,0.2,0.2,,0,0,,5.6,7.5,,5.3,7.1,,0.3,0.4,,0,0,,135g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
242,Iced Espresso Macchiato ,N/A,Doppio,Almond,N/A,101,137,,25,33,,0.2,0.2,,0,0,,5.6,7.5,,5.3,7.1,,0.3,0.4,,0,0,,135g,N,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
243,Iced Espresso Macchiato ,N/A,Doppio,Soya,N/A,102,138,,25,34,,0.2,0.2,,0,0,,5.6,7.5,,5.3,7.1,,0.3,0.5,,0,0,,135g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
244,Iced Espresso Macchiato ,N/A,Doppio,Lacto-free,N/A,102,138,,25,34,,0.2,0.2,,0,0,,5.6,7.5,,5.3,7.1,,0.3,0.5,,0,0,,135g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
245,Iced Espresso Macchiato ,N/A,Doppio,Oat,N/A,103,139,,25,34,,0.2,0.2,,0,0,,5.7,7.6,,5.3,7.2,,0.3,0.4,,0,0,,135g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
246,Iced Cortado ,"Fresh espresso, chilled milk, shaken with ice to create a creamy iced coffee.",,Whole,N/A,157,297,,38,72,,1.8,3.4,,1.1,2.1,,3.9,7.4,,3.9,7.3,,1.6,2.9,,0,0.1,,189g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
247,Iced Cortado ,"Fresh espresso, chilled milk, shaken with ice to create a creamy iced coffee.",,Skimmed,N/A,95,179,,23,43,,0.1,0.2,,0,0.1,,3.9,7.3,,3.8,7.2,,1.6,3,,0,0.1,,189g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
248,Iced Cortado ,"Fresh espresso, chilled milk, shaken with ice to create a creamy iced coffee.",,Semi Skimmed,N/A,121,229,,29,55,,0.8,1.5,,0.5,0.9,,4,7.6,,4,7.5,,1.6,3.1,,0.1,0.1,,189g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
249,Iced Cortado ,"Fresh espresso, chilled milk, shaken with ice to create a creamy iced coffee.",,Coconut,N/A,96,182,,23,44,,0.7,1.3,,0.3,0.6,,3.4,6.4,,3.3,6.3,,0.7,1.4,,0,0.1,,189g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
250,Iced Cortado ,"Fresh espresso, chilled milk, shaken with ice to create a creamy iced coffee.",,Almond,N/A,79,149,,19,36,,0.6,1.1,,0,0.1,,3.1,5.8,,3,5.6,,0.3,0.6,,0,0.1,,189g,N,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
251,Iced Cortado ,"Fresh espresso, chilled milk, shaken with ice to create a creamy iced coffee.",,Soya,N/A,113,214,,27,51,,0.9,1.7,,0.1,0.3,,3.1,5.9,,3,5.6,,1.6,2.9,,0,0.1,,189g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
252,Iced Cortado ,"Fresh espresso, chilled milk, shaken with ice to create a creamy iced coffee.",,Lacto-free,N/A,107,201,,26,49,,0.7,1.3,,0.4,0.9,,3.1,5.9,,3.1,5.8,,1.6,3.1,,0,0.1,,189g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
253,Iced Cortado ,"Fresh espresso, chilled milk, shaken with ice to create a creamy iced coffee.",,Oat,N/A,123,233,,29,55,,0.6,1.2,,0.2,0.4,,5.6,10.5,,3.6,6.8,,0.2,0.4,,0,0.1,,189g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
254,Honeycomb Cold Brew Coffee ,Our 20-hour Cold Brew shaken with golden honeycomb syrup to give you the perfect refreshing drink with a delicate sweetness.,Primo,,N/A,150,375,,36,91,,0.2,0.6,,0,0,,8.3,20.7,,7.4,18.5,,0.5,1.1,,0.2,0.5,,250g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
255,Honeycomb Cold Brew Coffee ,Our 20-hour Cold Brew shaken with golden honeycomb syrup to give you the perfect refreshing drink with a delicate sweetness.,Medio,,N/A,154,497,,37,120,,0.2,0.8,,0,0,,8.5,27.4,,7.6,24.6,,0.5,1.5,,0.2,0.6,,323g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
256,Strawberry Cold Brew Coffee ,Mellow smooth Cold Brew coffee meets sweet juicy strawberry sauce – perfectly energising and refreshing on ice.,Primo,,N/A,108,277,,25,65,,0.2,0.5,,0.1,0.4,,5.9,15.1,,4.8,12.3,,0.1,0.3,,0,0,,256g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
257,Strawberry Cold Brew Coffee ,Mellow smooth Cold Brew coffee meets sweet juicy strawberry sauce – perfectly energising and refreshing on ice.,Medio,,N/A,110,365,,26,85,,0.2,0.6,,0.1,0.5,,6,19.9,,4.9,16.2,,0.1,0.3,,0,0,,331g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
258,Cold Brew Coffee Black ,"The next big thing in coffee, our Colombian roast is slow brewed cold to give you the smoothest, most refreshing Iced Coffee.",Primo,,N/A,2,4,,0,1,,0,0,,0,0,,0.1,0.1,,0,0.1,,0,0.1,,0,0,,225g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
259,Cold Brew Coffee Black ,"The next big thing in coffee, our Colombian roast is slow brewed cold to give you the smoothest, most refreshing Iced Coffee.",Medio,,N/A,2,5,,0,1,,0,0,,0,0,,0.1,0.2,,0,0.1,,0,0.1,,0,0,,295g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
260,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Whole,N/A,256,1067,1081,61,253,257,1.4,6,6.1,0.9,3.9,4,10.7,44.7,44.9,8.4,35,35.3,1.3,5.3,5.5,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
261,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Skimmed,N/A,225,936,943,53,221,223,0.6,2.4,2.4,0.4,1.6,1.6,10.7,44.6,44.8,8.4,34.9,35.2,1.3,5.4,5.6,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
262,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Semi Skimmed,N/A,238,992,1002,56,234,237,0.9,3.9,3.9,0.6,2.6,2.6,10.8,44.9,45.1,8.4,35.2,35.5,1.3,5.5,5.7,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
263,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Coconut,N/A,225,939,946,53,222,224,0.9,3.6,3.6,0.5,2.2,2.2,10.4,43.5,43.7,8.1,33.9,34.1,0.9,3.6,3.7,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
264,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Almond,N/A,216,902,907,51,214,215,0.8,3.4,3.4,0.4,1.6,1.6,10.3,42.9,43,7.9,33.1,33.3,0.6,2.6,2.7,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
265,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Soya,N/A,234,975,984,55,231,233,1,4.1,4.1,0.4,1.8,1.8,10.3,43,43.1,7.9,33.1,33.3,1.3,5.3,5.5,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
266,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Lacto-free,N/A,230,961,969,55,228,230,0.9,3.7,3.7,0.6,2.5,2.5,10.3,43,43.1,8,33.3,33.5,1.3,5.5,5.7,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
267,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Oat,N/A,239,996,1006,56,235,238,0.8,3.5,3.5,0.5,2,2,11.5,48.1,48.5,8.3,34.5,34.7,0.6,2.5,2.5,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
268,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Whole,N/A,246,1295,1322,58,307,314,1.2,6.2,6.6,0.8,4,4.3,10.9,57.2,57.6,8.7,45.5,46,1.1,5.7,6,0.2,1,1,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
269,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Skimmed,N/A,220,1157,1170,52,273,277,0.5,2.5,2.6,0.3,1.6,1.7,10.8,57.1,57.5,8.6,45.4,45.9,1.1,5.8,6.1,0.2,1,1,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
270,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Semi Skimmed,N/A,231,1216,1235,55,287,292,0.8,4,4.2,0.5,2.6,2.7,10.9,57.4,57.8,8.7,45.7,46.2,1.1,5.9,6.2,0.2,1,1,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
271,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Coconut,N/A,220,1160,1174,52,274,278,0.7,3.7,3.9,0.4,2.2,2.3,10.6,56,56.3,8.4,44.3,44.7,0.7,3.9,4,0.2,0.9,0.9,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
272,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Almond,N/A,213,1121,1131,50,265,268,0.7,3.5,3.7,0.3,1.6,1.7,10.5,55.3,55.5,8.3,43.5,43.8,0.5,2.9,2.9,0.2,0.9,0.9,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
273,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Soya,N/A,228,1198,1215,54,283,288,0.8,4.2,4.4,0.4,1.8,1.9,10.5,55.4,55.6,8.3,43.5,43.8,1.1,5.7,6,0.2,0.9,0.9,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
274,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Lacto-free,N/A,225,1183,1199,53,280,284,0.7,3.8,4,0.5,2.5,2.6,10.5,55.4,55.6,8.3,43.7,44,1.1,5.9,6.2,0.2,0.9,0.9,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
275,Honeycomb Frostino with Light Dairy Swirl  (with Coffee) ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Oat,N/A,232,1220,1240,55,288,293,0.7,3.6,3.8,0.4,2,2.1,11.5,60.8,61.6,8.5,44.9,45.3,0.5,2.7,2.7,0.2,0.9,1,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
276,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Whole,N/A,273,1138,1152,65,270,274,1.7,7,7.2,1.1,4.7,4.8,10.9,45.6,45.9,8.7,36.2,36.4,1.5,6.1,6.3,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
277,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Skimmed,N/A,232,966,973,55,228,229,0.6,2.4,2.4,0.4,1.7,1.7,10.9,45.5,45.7,8.6,36.1,36.3,1.5,6.2,6.4,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
278,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Semi Skimmed,N/A,249,1040,1049,59,245,248,1,4.3,4.4,0.7,2.9,2.9,11,45.9,46.1,8.7,36.4,36.7,1.5,6.3,6.5,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
279,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Coconut,N/A,233,970,977,55,229,231,0.9,3.9,4,0.6,2.4,2.5,10.6,44.1,44.3,8.3,34.7,34.8,0.9,3.8,3.9,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
280,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Almond,N/A,221,921,926,52,218,219,0.9,3.6,3.7,0.4,1.7,1.7,10.4,43.3,43.4,8.1,33.7,33.8,0.6,2.6,2.6,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
281,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Soya,N/A,244,1017,1026,58,240,242,1.1,4.5,4.6,0.5,1.9,1.9,10.4,43.4,43.5,8.1,33.7,33.8,1.5,6.1,6.3,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
282,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Lacto-free,N/A,240,998,1007,57,237,238,1,4,4.1,0.7,2.8,2.8,10.4,43.4,43.5,8.1,33.9,34.1,1.5,6.3,6.5,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
283,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Primo,Oat,N/A,251,1045,1055,59,247,249,0.9,3.8,3.8,0.5,2.2,2.2,12,50.1,50.5,8.5,35.4,35.6,0.6,2.3,2.4,0.2,0.8,0.8,417g,392g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
284,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Whole,N/A,273,1437,1464,65,341,348,1.6,8.4,8.8,1.1,5.5,5.8,11.2,59.1,59.5,9.1,47.8,48.3,1.4,7.2,7.6,0.2,1,1,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
285,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Skimmed,N/A,231,1216,1230,54,287,290,0.5,2.5,2.5,0.3,1.7,1.7,11.2,58.9,59.3,9.1,47.7,48.1,1.4,7.4,7.7,0.2,1,1,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
286,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Semi Skimmed,N/A,249,1311,1330,59,309,314,0.9,4.9,5,0.6,3.3,3.4,11.3,59.4,59.9,9.2,48.2,48.6,1.4,7.6,7.9,0.2,1,1,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
287,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Coconut,N/A,232,1221,1235,55,288,292,0.8,4.4,4.5,0.5,2.7,2.7,10.9,57.1,57.5,8.7,45.9,46.2,0.8,4.4,4.5,0.2,1,1,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
288,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Almond,N/A,220,1159,1169,52,274,276,0.8,4.1,4.2,0.3,1.7,1.7,10.6,56,56.3,8.5,44.6,44.9,0.5,2.8,2.8,0.2,0.9,0.9,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
289,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Soya,N/A,244,1282,1300,58,303,307,1,5.2,5.4,0.4,2,2.1,10.7,56.2,56.5,8.5,44.6,44.9,1.4,7.2,7.6,0.2,1,1,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
290,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Lacto-free,N/A,239,1258,1274,57,298,302,0.9,4.5,4.7,0.6,3.1,3.2,10.7,56.2,56.5,8.5,45,45.2,1.4,7.6,7.9,0.2,1,1,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
291,Honeycomb Frostino with Light Dairy Swirl ,"A beautifully golden luxurious drink with rich buttery honeycomb syrup and a swirl of Belgian chocolate sauce, topped with a deliciously light low-calorie topping to take your guilt away.",Medio,Oat,N/A,250,1317,1337,59,311,315,0.8,4.2,4.4,0.4,2.3,2.4,12.3,64.8,65.6,8.9,46.9,47.3,0.5,2.4,2.5,0.2,1,1,526g,506g,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
292,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Primo,Whole,N/A,140,473,487,34,113,116,1.1,3.8,4,0.7,2.4,2.5,4.9,16.4,16.6,3.9,13.1,13.3,1,3.3,3.5,0,0.1,0.1,337g,312g,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
293,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Primo,Skimmed,N/A,101,342,349,24,81,82,0.1,0.3,0.3,0,0.1,0.1,4.8,16.3,16.5,3.8,13,13.2,1,3.4,3.6,0,0.1,0.1,337g,312g,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
294,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Primo,Semi Skimmed,N/A,118,398,408,28,94,96,0.5,1.7,1.8,0.3,1,1.1,4.9,16.6,16.8,3.9,13.3,13.5,1,3.5,3.7,0,0.1,0.1,337g,312g,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
295,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Primo,Coconut,N/A,102,345,352,24,82,83,0.4,1.4,1.5,0.2,0.7,0.7,4.5,15.3,15.4,3.5,11.9,12.1,0.5,1.6,1.7,0,0.1,0.1,337g,312g,Yes,No,No,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
296,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Primo,Almond,N/A,91,308,313,22,73,74,0.4,1.2,1.3,0,0.1,0.1,4.3,14.6,14.7,3.3,11.2,11.3,0.2,0.7,0.7,0,0.1,0.1,337g,312g,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
297,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Primo,Soya,N/A,113,381,390,27,90,92,0.6,1.9,2,0.1,0.3,0.3,4.4,14.7,14.8,3.3,11.2,11.3,1,3.3,3.5,0,0.1,0.1,337g,312g,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
298,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Primo,Lacto-free,N/A,109,367,375,26,88,89,0.5,1.5,1.6,0.3,1,1,4.4,14.7,14.8,3.4,11.4,11.5,1,3.5,3.7,0,0.1,0.1,337g,312g,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
299,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Primo,Oat,N/A,119,402,412,28,95,97,0.4,1.3,1.4,0.1,0.5,0.5,5.9,19.8,20.2,3.7,12.5,12.7,0.1,0.5,0.5,0,0.1,0.1,337g,312g,No,No,No,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
300,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Medio,Whole,N/A,137,599,626,33,143,150,0.9,4.1,4.5,0.6,2.5,2.8,5.2,22.9,23.4,4.1,17.8,18.3,0.8,3.7,4,0,0.1,0.1,439g,419g,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
301,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Medio,Skimmed,N/A,105,461,474,25,109,112,0.1,0.4,0.4,0,0.1,0.1,5.2,22.8,23.3,4,17.7,18.1,0.9,3.8,4.1,0,0.1,0.1,439g,419g,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
302,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Medio,Semi Skimmed,N/A,119,520,539,28,123,128,0.4,1.9,2.1,0.2,1.1,1.2,5.3,23.1,23.6,4.1,18,18.5,0.9,3.9,4.3,0,0.1,0.2,439g,419g,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
303,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Medio,Coconut,N/A,106,464,478,25,110,114,0.4,1.6,1.7,0.2,0.7,0.8,5,21.7,22,3.8,16.6,16.9,0.4,1.9,2.1,0,0.1,0.1,439g,419g,Yes,No,No,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
304,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Medio,Almond,N/A,97,425,435,23,101,104,0.3,1.4,1.5,0,0.1,0.1,4.8,21,21.3,3.6,15.8,16.1,0.2,0.9,1,0,0.1,0.1,439g,419g,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
305,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Medio,Soya,N/A,114,502,520,27,119,123,0.5,2.1,2.3,0.1,0.3,0.3,4.8,21.1,21.4,3.6,15.8,16.1,0.8,3.7,4,0,0.1,0.1,439g,419g,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
306,Coffee Frostino ,"Get your coffee fix in the form of a creamy, milky, ice cold Frostino.",Medio,Lacto-free,N/A,111,487,503,27,116,120,0.4,1.7,1.9,0.2,1,1.1,4.8,21.1,21.4,3.6,16,16.3,0.9,3.9,4.3,0,0.1,0.1,439g,419g,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
